Year,Month,Day,UTC Hour,PM2.5,PM10_mask,Retrospective
2016,4,27,12,26.33,0.0,1
2016,4,27,13,27.64,0.0,1
2016,4,27,14,31.32,0.0,1
2016,4,27,15,31.6,0.0,1
2016,4,27,16,28.03,0.0,1
2016,4,27,17,32.51,0.0,1
2016,4,27,18,38.88,0.0,1
2016,4,27,19,44.3,0.0,1
2016,4,27,20,51.1,0.0,1
2016,4,27,21,58.52,0.0,1
2016,4,27,22,58.95,0.0,1
2016,4,27,23,62.13,0.0,1
2016,4,28,0,59.27,0.0,1
2016,4,28,1,56.64,0.0,1
2016,4,28,2,61.16,0.0,1
2016,4,28,3,60.21,0.0,1
2016,4,28,4,72.93,0.0,1
2016,4,28,5,83.11,0.0,1
2016,4,28,6,89.14,0.0,1
2016,4,28,7,96.24,0.0,1
2016,4,28,8,96.74,0.0,1
2016,4,28,9,99.59,0.0,1
2016,4,28,10,104.96,0.0,1
2016,4,28,11,100.12,0.0,1
2016,4,28,12,83.91,0.0,1
2016,4,28,13,71.3,0.0,1
2016,4,28,14,65.64,0.0,1
2016,4,28,15,60.45,0.0,1
2016,4,28,16,61.87,0.0,1
2016,4,28,17,66.17,0.0,1
2016,4,28,18,61.36,0.0,1
2016,4,28,19,62.18,0.0,1
2016,4,28,20,68.0,0.0,1
2016,4,28,21,73.96,0.0,1
2016,4,28,22,72.02,0.0,1
2016,4,28,23,72.31,0.0,1
2016,4,29,0,74.08,0.0,1
2016,4,29,1,67.81,0.0,1
2016,4,29,2,65.3,0.0,1
2016,4,29,3,71.63,0.0,1
2016,4,29,4,78.99,0.0,1
2016,4,29,5,101.74,0.0,1
2016,4,29,6,114.29,0.0,1
2016,4,29,7,117.28,0.0,1
2016,4,29,8,115.93,0.0,1
2016,4,29,9,119.0,0.0,1
2016,4,29,10,127.15,0.0,1
2016,4,29,11,133.93,0.0,1
2016,4,29,12,134.82,0.0,1
2016,4,29,13,138.45,0.0,1
2016,4,29,14,146.53,0.0,1
2016,4,29,15,154.47,0.0,1
2016,4,29,16,162.75,0.0,1
2016,4,29,17,160.58,0.0,1
2016,4,29,18,146.54,0.0,1
2016,4,29,19,118.26,0.0,1
2016,4,29,20,91.74,0.0,1
2016,4,29,21,72.29,0.0,1
2016,4,29,22,65.96,0.0,1
2016,4,29,23,63.41,0.0,1
2016,4,30,0,63.01,0.0,1
2016,4,30,1,62.95,0.0,1
2016,4,30,2,77.71,0.0,1
2016,4,30,3,93.25,0.0,1
2016,4,30,4,100.6,0.0,1
2016,4,30,5,97.8,0.0,1
2016,4,30,6,96.3,0.0,1
2016,4,30,7,91.31,0.0,1
2016,4,30,8,92.47,0.0,1
2016,4,30,9,95.18,0.0,1
2016,4,30,10,96.3,0.0,1
2016,4,30,11,100.8,0.0,1
2016,4,30,12,110.48,0.0,1
2016,4,30,13,119.85,0.0,1
2016,4,30,14,121.89,0.0,1
2016,4,30,15,122.51,0.0,1
2016,4,30,16,113.61,0.0,1
2016,4,30,17,96.26,0.0,1
2016,4,30,18,79.66,0.0,1
2016,4,30,19,63.54,0.0,1
2016,4,30,20,49.46,0.0,1
2016,4,30,21,47.86,0.0,1
2016,4,30,22,48.72,0.0,1
2016,4,30,23,44.36,0.0,1
2016,4,30,0,42.74,0.0,1
2016,5,1,0,41.97,0.0,1
2016,5,1,1,43.19,0.0,1
2016,5,1,2,39.69,0.0,1
2016,5,1,3,33.72,0.0,1
2016,5,1,4,33.5,0.0,1
2016,5,1,5,35.96,0.0,1
2016,5,1,6,37.87,0.0,1
2016,5,1,7,38.79,0.0,1
2016,5,1,8,40.31,0.0,1
2016,5,1,9,45.25,0.0,1
2016,5,1,10,50.69,0.0,1
2016,5,1,11,51.15,0.0,1
2016,5,1,12,51.89,0.0,1
2016,5,1,13,52.51,0.0,1
2016,5,1,14,51.38,0.0,1
2016,5,1,15,53.05,0.0,1
2016,5,1,16,53.36,0.0,1
2016,5,1,17,50.69,0.0,1
2016,5,1,18,49.12,0.0,1
2016,5,1,19,47.53,0.0,1
2016,5,1,20,44.39,0.0,1
2016,5,1,21,41.47,0.0,1
2016,5,1,22,39.63,0.0,1
2016,5,1,23,37.8,0.0,1
2016,5,2,0,37.46,0.0,1
2016,5,2,1,38.68,0.0,1
2016,5,2,2,40.73,0.0,1
2016,5,2,3,46.16,0.0,1
2016,5,2,4,52.16,0.0,1
2016,5,2,5,52.0,0.0,1
2016,5,2,6,48.79,0.0,1
2016,5,2,7,47.63,0.0,1
2016,5,2,8,44.71,0.0,1
2016,5,2,9,40.83,0.0,1
2016,5,2,10,36.65,0.0,1
2016,5,2,11,34.29,0.0,1
2016,5,2,12,33.26,0.0,1
2016,5,2,13,32.94,0.0,1
2016,5,2,14,33.81,0.0,1
2016,5,2,15,35.55,0.0,1
2016,5,2,16,34.58,0.0,1
2016,5,2,17,36.42,0.0,1
2016,5,2,18,37.1,0.0,1
2016,5,2,19,37.96,0.0,1
2016,5,2,20,40.85,0.0,1
2016,5,2,21,44.86,0.0,1
2016,5,2,22,43.97,0.0,1
2016,5,2,23,41.41,0.0,1
2016,5,3,0,39.47,0.0,1
2016,5,3,1,41.04,0.0,1
2016,5,3,2,42.97,0.0,1
2016,5,3,3,44.17,0.0,1
2016,5,3,4,44.44,0.0,1
2016,5,3,5,42.99,0.0,1
2016,5,3,6,47.34,0.0,1
2016,5,3,7,47.28,0.0,1
2016,5,3,8,37.56,0.0,1
2016,5,3,9,33.53,0.0,1
2016,5,3,10,30.65,0.0,1
2016,5,3,11,37.66,0.0,1
2016,5,3,12,42.85,0.0,1
2016,5,3,13,37.77,0.0,1
2016,5,3,14,31.82,0.0,1
2016,5,3,15,28.54,0.0,1
2016,5,3,16,26.9,0.0,1
2016,5,3,17,26.77,0.0,1
2016,5,3,18,28.05,0.0,1
2016,5,3,19,31.81,0.0,1
2016,5,3,20,32.7,0.0,1
2016,5,3,21,31.96,0.0,1
2016,5,3,22,29.9,0.0,1
2016,5,3,23,29.33,0.0,1
2016,5,4,0,28.63,0.0,1
2016,5,4,1,28.49,0.0,1
2016,5,4,2,25.94,0.0,1
2016,5,4,3,25.52,0.0,1
2016,5,4,4,24.87,0.0,1
2016,5,4,5,25.6,0.0,1
2016,5,4,6,28.52,0.0,1
2016,5,4,7,31.95,0.0,1
2016,5,4,8,36.21,0.0,1
2016,5,4,9,40.63,0.0,1
2016,5,4,10,45.63,0.0,1
2016,5,4,11,50.85,0.0,1
2016,5,4,12,55.8,0.0,1
2016,5,4,13,56.63,0.0,1
2016,5,4,14,57.28,0.0,1
2016,5,4,15,61.65,0.0,1
2016,5,4,16,64.97,0.0,1
2016,5,4,17,60.14,0.0,1
2016,5,4,18,49.27,0.0,1
2016,5,4,19,45.41,0.0,1
2016,5,4,20,40.26,0.0,1
2016,5,4,21,37.68,0.0,1
2016,5,4,22,34.75,0.0,1
2016,5,4,23,34.32,0.0,1
2016,5,5,0,35.29,0.0,1
2016,5,5,1,38.05,0.0,1
2016,5,5,2,43.56,0.0,1
2016,5,5,3,46.75,0.0,1
2016,5,5,4,50.62,0.0,1
2016,5,5,5,50.28,0.0,1
2016,5,5,6,45.27,0.0,1
2016,5,5,7,42.47,0.0,1
2016,5,5,8,38.91,0.0,1
2016,5,5,9,35.58,0.0,1
2016,5,5,10,33.08,0.0,1
2016,5,5,11,33.19,0.0,1
2016,5,5,12,33.29,0.0,1
2016,5,5,13,33.67,0.0,1
2016,5,5,14,35.38,0.0,1
2016,5,5,15,37.14,0.0,1
2016,5,5,16,38.65,0.0,1
2016,5,5,17,39.17,0.0,1
2016,5,5,18,40.5,0.0,1
2016,5,5,19,41.32,0.0,1
2016,5,5,20,42.3,0.0,1
2016,5,5,21,38.81,0.0,1
2016,5,5,22,33.34,0.0,1
2016,5,5,23,35.17,0.0,1
2016,5,6,0,37.96,0.0,1
2016,5,6,1,42.77,0.0,1
2016,5,6,2,47.34,0.0,1
2016,5,6,3,54.87,0.0,1
2016,5,6,4,58.87,0.0,1
2016,5,6,5,54.19,0.0,1
2016,5,6,6,44.25,0.0,1
2016,5,6,7,45.28,0.0,1
2016,5,6,8,46.25,0.0,1
2016,5,6,9,45.3,0.0,1
2016,5,6,10,44.56,0.0,1
2016,5,6,11,44.42,0.0,1
2016,5,6,12,44.27,0.0,1
2016,5,6,13,46.38,0.0,1
2016,5,6,14,50.47,0.0,1
2016,5,6,15,57.18,0.0,1
2016,5,6,16,62.38,0.0,1
2016,5,6,17,65.58,0.0,1
2016,5,6,18,63.67,0.0,1
2016,5,6,19,59.58,0.0,1
2016,5,6,20,60.18,0.0,1
2016,5,6,21,65.91,0.0,1
2016,5,6,22,71.55,0.0,1
2016,5,6,23,73.57,0.0,1
2016,5,7,0,72.67,0.0,1
2016,5,7,1,71.95,0.0,1
2016,5,7,2,80.58,0.0,1
2016,5,7,3,87.97,0.0,1
2016,5,7,4,100.02,0.0,1
2016,5,7,5,115.31,0.0,1
2016,5,7,6,100.31,0.0,1
2016,5,7,7,88.5,0.0,1
2016,5,7,8,82.7,0.0,1
2016,5,7,9,76.06,0.0,1
2016,5,7,10,63.19,0.0,1
2016,5,7,11,56.22,0.0,1
2016,5,7,12,56.94,0.0,1
2016,5,7,13,56.47,0.0,1
2016,5,7,14,56.49,0.0,1
2016,5,7,15,60.68,0.0,1
2016,5,7,16,65.17,0.0,1
2016,5,7,17,75.98,0.0,1
2016,5,7,18,84.18,0.0,1
2016,5,7,19,89.53,0.0,1
2016,5,7,20,97.65,0.0,1
2016,5,7,21,97.46,0.0,1
2016,5,7,22,77.08,0.0,1
2016,5,7,23,59.77,0.0,1
2016,5,8,0,58.29,0.0,1
2016,5,8,1,53.52,0.0,1
2016,5,8,2,45.2,0.0,1
2016,5,8,3,38.22,0.0,1
2016,5,8,4,32.33,0.0,1
2016,5,8,5,30.39,0.0,1
2016,5,8,6,30.13,0.0,1
2016,5,8,7,31.02,0.0,1
2016,5,8,8,32.65,0.0,1
2016,5,8,9,34.0,0.0,1
2016,5,8,10,36.49,0.0,1
2016,5,8,11,41.75,0.0,1
2016,5,8,12,42.53,0.0,1
2016,5,8,13,40.9,0.0,1
2016,5,8,14,36.7,0.0,1
2016,5,8,15,34.97,0.0,1
2016,5,8,16,31.24,0.0,1
2016,5,8,17,29.65,0.0,1
2016,5,8,18,24.89,0.0,1
2016,5,8,19,21.82,0.0,1
2016,5,8,20,20.7,0.0,1
2016,5,8,21,17.83,0.0,1
2016,5,8,22,17.95,0.0,1
2016,5,8,23,19.61,0.0,1
2016,5,9,0,21.15,0.0,1
2016,5,9,1,22.05,0.0,1
2016,5,9,2,23.07,0.0,1
2016,5,9,3,25.54,0.0,1
2016,5,9,4,27.12,0.0,1
2016,5,9,5,27.99,0.0,1
2016,5,9,6,30.57,0.0,1
2016,5,9,7,31.46,0.0,1
2016,5,9,8,33.35,0.0,1
2016,5,9,9,34.9,0.0,1
2016,5,9,10,36.76,0.0,1
2016,5,9,11,39.77,0.0,1
2016,5,9,12,42.98,0.0,1
2016,5,9,13,45.71,0.0,1
2016,5,9,14,47.38,0.0,1
2016,5,9,15,51.64,0.0,1
2016,5,9,16,55.14,0.0,1
2016,5,9,17,52.56,0.0,1
2016,5,9,18,52.06,0.0,1
2016,5,9,19,55.99,0.0,1
2016,5,9,20,56.73,0.0,1
2016,5,9,21,56.25,0.0,1
2016,5,9,22,55.47,0.0,1
2016,5,9,23,53.83,0.0,1
2016,5,10,0,49.21,0.0,1
2016,5,10,1,43.38,0.0,1
2016,5,10,2,43.91,0.0,1
2016,5,10,3,43.65,0.0,1
2016,5,10,4,37.72,0.0,1
2016,5,10,5,32.09,0.0,1
2016,5,10,6,27.13,0.0,1
2016,5,10,7,23.52,0.0,1
2016,5,10,8,21.49,0.0,1
2016,5,10,9,19.91,0.0,1
2016,5,10,10,19.39,0.0,1
2016,5,10,11,18.46,0.0,1
2016,5,10,12,12.8,0.0,1
2016,5,10,13,11.75,0.0,1
2016,5,10,14,12.86,0.0,1
2016,5,10,15,10.83,0.0,1
2016,5,10,16,15.17,0.0,1
2016,5,10,17,19.94,0.0,1
2016,5,10,18,24.81,0.0,1
2016,5,10,19,28.11,0.0,1
2016,5,10,20,30.78,0.0,1
2016,5,10,21,29.47,0.0,1
2016,5,10,22,31.93,0.0,1
2016,5,10,23,31.44,0.0,1
2016,5,11,0,27.65,0.0,1
2016,5,11,1,25.38,0.0,1
2016,5,11,2,29.25,0.0,1
2016,5,11,3,33.87,0.0,1
2016,5,11,4,39.38,0.0,1
2016,5,11,5,43.24,0.0,1
2016,5,11,6,50.28,0.0,1
2016,5,11,7,54.82,0.0,1
2016,5,11,8,60.61,0.0,1
2016,5,11,9,63.27,0.0,1
2016,5,11,10,67.31,0.0,1
2016,5,11,11,69.62,0.0,1
2016,5,11,12,70.19,0.0,1
2016,5,11,13,74.7,0.0,1
2016,5,11,14,78.91,0.0,1
2016,5,11,15,85.27,0.0,1
2016,5,11,16,91.33,0.0,1
2016,5,11,17,94.79,0.0,1
2016,5,11,18,88.54,0.0,1
2016,5,11,19,81.54,0.0,1
2016,5,11,20,78.69,0.0,1
2016,5,11,21,76.06,0.0,1
2016,5,11,22,71.51,0.0,1
2016,5,11,23,74.45,0.0,1
2016,5,12,0,75.72,0.0,1
2016,5,12,1,81.32,0.0,1
2016,5,12,2,86.05,0.0,1
2016,5,12,3,82.46,0.0,1
2016,5,12,4,83.6,0.0,1
2016,5,12,5,89.91,0.0,1
2016,5,12,6,94.83,0.0,1
2016,5,12,7,96.11,0.0,1
2016,5,12,8,90.13,0.0,1
2016,5,12,9,86.36,0.0,1
2016,5,12,10,86.98,0.0,1
2016,5,12,11,83.38,0.0,1
2016,5,12,12,75.46,0.0,1
2016,5,12,13,70.31,0.0,1
2016,5,12,14,65.31,0.0,1
2016,5,12,15,55.23,0.0,1
2016,5,12,16,47.15,0.0,1
2016,5,12,17,39.07,0.0,1
2016,5,12,18,35.42,0.0,1
2016,5,12,19,36.8,0.0,1
2016,5,12,20,36.64,0.0,1
2016,5,12,21,40.69,0.0,1
2016,5,12,22,38.62,0.0,1
2016,5,12,23,38.79,0.0,1
2016,5,13,0,40.15,0.0,1
2016,5,13,1,42.21,0.0,1
2016,5,13,2,43.52,0.0,1
2016,5,13,3,44.27,0.0,1
2016,5,13,4,49.68,0.0,1
2016,5,13,5,55.17,0.0,1
2016,5,13,6,59.1,0.0,1
2016,5,13,7,65.97,0.0,1
2016,5,13,8,71.47,0.0,1
2016,5,13,9,71.59,0.0,1
2016,5,13,10,73.24,0.0,1
2016,5,13,11,79.49,0.0,1
2016,5,13,12,86.72,0.0,1
2016,5,13,13,95.31,0.0,1
2016,5,13,14,90.47,0.0,1
2016,5,13,15,79.8,0.0,1
2016,5,13,16,74.32,0.0,1
2016,5,13,17,73.88,0.0,1
2016,5,13,18,69.65,0.0,1
2016,5,13,19,70.04,0.0,1
2016,5,13,20,66.19,0.0,1
2016,5,13,21,60.83,0.0,1
2016,5,13,22,56.72,0.0,1
2016,5,13,23,51.56,0.0,1
2016,5,14,0,48.59,0.0,1
2016,5,14,1,47.61,0.0,1
2016,5,14,2,46.79,0.0,1
2016,5,14,3,43.45,0.0,1
2016,5,14,4,43.36,0.0,1
2016,5,14,5,40.58,0.0,1
2016,5,14,6,41.36,0.0,1
2016,5,14,7,40.39,0.0,1
2016,5,14,8,39.58,0.0,1
2016,5,14,9,39.82,0.0,1
2016,5,14,10,38.17,0.0,1
2016,5,14,11,37.7,0.0,1
2016,5,14,12,38.53,0.0,1
2016,5,14,13,40.83,0.0,1
2016,5,14,14,43.57,0.0,1
2016,5,14,15,40.73,0.0,1
2016,5,14,16,37.53,0.0,1
2016,5,14,17,36.65,0.0,1
2016,5,14,18,34.79,0.0,1
2016,5,14,19,36.13,0.0,1
2016,5,14,20,35.45,0.0,1
2016,5,14,21,34.29,0.0,1
2016,5,14,22,33.37,0.0,1
2016,5,14,23,32.49,0.0,1
2016,5,15,0,32.67,0.0,1
2016,5,15,1,31.6,0.0,1
2016,5,15,2,29.48,0.0,1
2016,5,15,3,26.9,0.0,1
2016,5,15,4,28.18,0.0,1
2016,5,15,5,29.14,0.0,1
2016,5,15,6,28.02,0.0,1
2016,5,15,7,28.82,0.0,1
2016,5,15,8,28.77,0.0,1
2016,5,15,9,28.63,0.0,1
2016,5,15,10,29.84,0.0,1
2016,5,15,11,30.87,0.0,1
2016,5,15,12,31.79,0.0,1
2016,5,15,13,31.38,0.0,1
2016,5,15,14,31.05,0.0,1
2016,5,15,15,31.78,0.0,1
2016,5,15,16,33.5,0.0,1
2016,5,15,17,37.3,0.0,1
2016,5,15,18,41.39,0.0,1
2016,5,15,19,55.63,0.0,1
2016,5,15,20,60.57,0.0,1
2016,5,15,21,49.52,0.0,1
2016,5,15,22,38.54,0.0,1
2016,5,15,23,33.05,0.0,1
2016,5,16,0,25.6,0.0,1
2016,5,16,1,18.1,0.0,1
2016,5,16,2,17.27,0.0,1
2016,5,16,3,14.56,0.0,1
2016,5,16,4,16.64,0.0,1
2016,5,16,5,16.34,0.0,1
2016,5,16,6,17.44,0.0,1
2016,5,16,7,20.53,0.0,1
2016,5,16,8,23.28,0.0,1
2016,5,16,9,27.87,0.0,1
2016,5,16,10,34.69,0.0,1
2016,5,16,11,39.99,0.0,1
2016,5,16,12,45.03,0.0,1
2016,5,16,13,52.97,0.0,1
2016,5,16,14,54.19,0.0,1
2016,5,16,15,58.98,0.0,1
2016,5,16,16,64.48,0.0,1
2016,5,16,17,66.25,0.0,1
2016,5,16,18,62.67,0.0,1
2016,5,16,19,52.03,0.0,1
2016,5,16,20,41.4,0.0,1
2016,5,16,21,29.96,0.0,1
2016,5,16,22,26.97,0.0,1
2016,5,16,23,28.37,0.0,1
2016,5,17,0,30.46,0.0,1
2016,5,17,1,31.09,0.0,1
2016,5,17,2,31.72,0.0,1
2016,5,17,3,32.15,0.0,1
2016,5,17,4,38.97,0.0,1
2016,5,17,5,41.27,0.0,1
2016,5,17,6,36.85,0.0,1
2016,5,17,7,34.46,0.0,1
2016,5,17,8,35.37,0.0,1
2016,5,17,9,38.96,0.0,1
2016,5,17,10,38.87,0.0,1
2016,5,17,11,37.79,0.0,1
2016,5,17,12,36.79,0.0,1
2016,5,17,13,38.79,0.0,1
2016,5,17,14,38.73,0.0,1
2016,5,17,15,38.98,0.0,1
2016,5,17,16,35.35,0.0,1
2016,5,17,17,31.67,0.0,1
2016,5,17,18,28.54,0.0,1
2016,5,17,19,26.35,0.0,1
2016,5,17,20,24.5,0.0,1
2016,5,17,21,22.71,0.0,1
2016,5,17,22,19.76,0.0,1
2016,5,17,23,17.75,0.0,1
2016,5,18,0,15.88,0.0,1
2016,5,18,1,16.52,0.0,1
2016,5,18,2,16.59,0.0,1
2016,5,18,3,20.24,0.0,1
2016,5,18,4,23.93,0.0,1
2016,5,18,5,25.24,0.0,1
2016,5,18,6,26.62,0.0,1
2016,5,18,7,28.38,0.0,1
2016,5,18,8,28.77,0.0,1
2016,5,18,9,30.78,0.0,1
2016,5,18,10,32.77,0.0,1
2016,5,18,11,36.44,0.0,1
2016,5,18,12,40.04,0.0,1
2016,5,18,13,43.68,0.0,1
2016,5,18,14,47.47,0.0,1
2016,5,18,15,46.7,0.0,1
2016,5,18,16,37.7,0.0,1
2016,5,18,17,27.48,0.0,1
2016,5,18,18,20.36,0.0,1
2016,5,18,19,21.92,0.0,1
2016,5,18,20,23.02,0.0,1
2016,5,18,21,23.92,0.0,1
2016,5,18,22,26.64,0.0,1
2016,5,18,23,36.59,0.0,1
2016,5,19,0,32.18,0.0,1
2016,5,19,1,34.26,0.0,1
2016,5,19,2,35.21,0.0,1
2016,5,19,3,38.5,0.0,1
2016,5,19,4,45.5,0.0,1
2016,5,19,5,54.79,0.0,1
2016,5,19,6,65.42,0.0,1
2016,5,19,7,71.34,0.0,1
2016,5,19,8,74.76,0.0,1
2016,5,19,9,76.71,0.0,1
2016,5,19,10,79.13,0.0,1
2016,5,19,11,81.16,0.0,1
2016,5,19,12,83.27,0.0,1
2016,5,19,13,81.25,0.0,1
2016,5,19,14,76.23,0.0,1
2016,5,19,15,69.16,0.0,1
2016,5,19,16,60.28,0.0,1
2016,5,19,17,50.6,0.0,1
2016,5,19,18,43.42,0.0,1
2016,5,19,19,36.26,0.0,1
2016,5,19,20,30.72,0.0,1
2016,5,19,21,28.53,0.0,1
2016,5,19,22,30.34,0.0,1
2016,5,19,23,29.51,0.0,1
2016,5,20,0,28.24,0.0,1
2016,5,20,1,31.7,0.0,1
2016,5,20,2,26.11,0.0,1
2016,5,20,3,23.93,0.0,1
2016,5,20,4,24.21,0.0,1
2016,5,20,5,25.24,0.0,1
2016,5,20,6,27.07,0.0,1
2016,5,20,7,30.5,0.0,1
2016,5,20,8,30.33,0.0,1
2016,5,20,9,29.62,0.0,1
2016,5,20,10,27.81,0.0,1
2016,5,20,11,27.7,0.0,1
2016,5,20,12,25.54,0.0,1
2016,5,20,13,24.01,0.0,1
2016,5,20,14,21.1,0.0,1
2016,5,20,15,19.36,0.0,1
2016,5,20,16,19.14,0.0,1
2016,5,20,17,19.12,0.0,1
2016,5,20,18,19.05,0.0,1
2016,5,20,19,19.97,0.0,1
2016,5,20,20,21.72,0.0,1
2016,5,20,21,22.58,0.0,1
2016,5,20,22,23.3,0.0,1
2016,5,20,23,24.31,0.0,1
2016,5,21,0,25.45,0.0,1
2016,5,21,1,25.23,0.0,1
2016,5,21,2,25.16,0.0,1
2016,5,21,3,25.65,0.0,1
2016,5,21,4,26.85,0.0,1
2016,5,21,5,28.61,0.0,1
2016,5,21,6,28.42,0.0,1
2016,5,21,7,25.43,0.0,1
2016,5,21,8,21.73,0.0,1
2016,5,21,9,19.18,0.0,1
2016,5,21,10,17.74,0.0,1
2016,5,21,11,16.25,0.0,1
2016,5,21,12,16.23,0.0,1
2016,5,21,13,17.26,0.0,1
2016,5,21,14,15.85,0.0,1
2016,5,21,15,14.29,0.0,1
2016,5,21,16,14.23,0.0,1
2016,5,21,17,13.46,0.0,1
2016,5,21,18,12.31,0.0,1
2016,5,21,19,10.4,0.0,1
2016,5,21,20,10.03,0.0,1
2016,5,21,21,10.11,0.0,1
2016,5,21,22,11.36,0.0,1
2016,5,21,23,11.31,0.0,1
2016,5,22,0,11.0,0.0,1
2016,5,22,1,12.33,0.0,1
2016,5,22,2,13.49,0.0,1
2016,5,22,3,17.2,0.0,1
2016,5,22,4,20.39,0.0,1
2016,5,22,5,24.45,0.0,1
2016,5,22,6,26.73,0.0,1
2016,5,22,7,27.1,0.0,1
2016,5,22,8,28.07,0.0,1
2016,5,22,9,30.53,0.0,1
2016,5,22,10,32.74,0.0,1
2016,5,22,15,35.35,0.0,1
2016,5,22,16,39.71,0.0,1
2016,5,22,17,44.49,0.0,1
2016,5,22,18,46.2,0.0,1
2016,5,22,19,48.83,0.0,1
2016,5,22,20,50.02,0.0,1
2016,5,22,21,50.2,0.0,1
2016,5,22,22,50.52,0.0,1
2016,5,22,23,52.89,0.0,1
2016,5,23,0,56.46,0.0,1
2016,5,23,1,58.4,0.0,1
2016,5,23,2,60.25,0.0,1
2016,5,23,3,59.96,0.0,1
2016,5,23,4,61.0,0.0,1
2016,5,23,5,66.4,0.0,1
2016,5,23,6,69.09,0.0,1
2016,5,23,7,70.73,0.0,1
2016,5,23,8,68.07,0.0,1
2016,5,23,9,65.77,0.0,1
2016,5,23,10,65.1,0.0,1
2016,5,23,15,63.22,0.0,1
2016,5,23,16,65.33,0.0,1
2016,5,23,17,68.74,0.0,1
2016,5,23,18,66.22,0.0,1
2016,5,23,19,63.31,0.0,1
2016,5,23,20,65.28,0.0,1
2016,5,23,21,68.19,0.0,1
2016,5,23,22,69.65,0.0,1
2016,5,23,23,69.35,0.0,1
2016,5,24,0,71.2,0.0,1
2016,5,24,15,83.78,0.0,1
2016,5,24,16,79.03,0.0,1
2016,5,24,17,77.67,0.0,1
2016,5,24,18,82.57,0.0,1
2016,5,24,19,81.62,0.0,1
2016,5,24,20,78.36,0.0,1
2016,5,24,21,76.02,0.0,1
2016,5,24,22,74.12,0.0,1
2016,5,24,23,70.18,0.0,1
2016,5,25,0,71.3,0.0,1
2016,5,25,1,71.07,0.0,1
2016,5,25,2,72.23,0.0,1
2016,5,25,3,72.21,0.0,1
2016,5,25,4,73.31,0.0,1
2016,5,25,5,73.18,0.0,1
2016,5,25,6,80.5,0.0,1
2016,5,25,7,82.47,0.0,1
2016,5,25,8,82.67,0.0,1
2016,5,25,9,83.99,0.0,1
2016,5,25,10,88.8,0.0,1
2016,5,25,23,49.46,0.0,1
2016,5,26,0,45.72,0.0,1
2016,5,26,1,46.75,0.0,1
2016,5,26,2,52.31,0.0,1
2016,5,26,3,59.81,0.0,1
2016,5,26,4,64.89,0.0,1
2016,5,26,5,67.25,0.0,1
2016,5,26,6,63.74,0.0,1
2016,5,26,7,59.11,0.0,1
2016,5,26,8,53.29,0.0,1
2016,5,26,9,50.04,0.0,1
2016,5,26,10,46.45,0.0,1
2016,5,26,11,45.56,0.0,1
2016,5,26,12,45.28,0.0,1
2016,5,26,13,48.28,0.0,1
2016,5,26,14,52.68,0.0,1
2016,5,26,15,55.05,0.0,1
2016,5,26,16,63.53,0.0,1
2016,5,26,17,74.34,0.0,1
2016,5,26,18,94.28,0.0,1
2016,5,26,19,110.48,0.0,1
2016,5,26,20,115.02,0.0,1
2016,5,26,21,117.3,0.0,1
2016,5,26,22,123.71,0.0,1
2016,5,26,23,121.03,0.0,1
2016,5,27,0,101.38,0.0,1
2016,5,27,1,95.78,0.0,1
2016,5,27,2,116.73,0.0,1
2016,5,27,3,139.05,0.0,1
2016,5,27,4,136.01,0.0,1
2016,5,27,5,116.03,0.0,1
2016,5,27,6,99.86,0.0,1
2016,5,27,7,86.54,0.0,1
2016,5,27,8,74.71,0.0,1
2016,5,27,9,70.01,0.0,1
2016,5,27,10,64.83,0.0,1
2016,5,27,11,61.65,0.0,1
2016,5,27,12,60.89,0.0,1
2016,5,27,13,53.09,0.0,1
2016,5,27,14,44.81,0.0,1
2016,5,27,15,35.48,0.0,1
2016,5,27,16,28.25,0.0,1
2016,5,27,17,22.83,0.0,1
2016,5,27,18,21.24,0.0,1
2016,5,27,19,22.94,0.0,1
2016,5,27,20,22.48,0.0,1
2016,5,27,21,21.74,0.0,1
2016,5,27,22,21.06,0.0,1
2016,5,27,23,21.15,0.0,1
2016,5,28,0,19.97,0.0,1
2016,5,28,1,21.18,0.0,1
2016,5,28,2,22.75,0.0,1
2016,5,28,3,25.62,0.0,1
2016,5,28,4,27.91,0.0,1
2016,5,28,5,29.14,0.0,1
2016,5,28,6,31.35,0.0,1
2016,5,28,7,33.16,0.0,1
2016,5,28,8,32.57,0.0,1
2016,5,28,9,30.35,0.0,1
2016,5,28,10,29.71,0.0,1
2016,5,28,11,30.02,0.0,1
2016,5,28,12,32.07,0.0,1
2016,5,28,13,33.68,0.0,1
2016,5,28,14,31.75,0.0,1
2016,5,28,15,31.49,0.0,1
2016,5,28,16,31.68,0.0,1
2016,5,28,17,34.51,0.0,1
2016,5,28,18,29.33,0.0,1
2016,5,28,19,24.81,0.0,1
2016,5,28,20,24.23,0.0,1
2016,5,28,21,21.52,0.0,1
2016,5,28,22,21.25,0.0,1
2016,5,28,23,20.55,0.0,1
2016,5,29,0,20.57,0.0,1
2016,5,29,1,24.26,0.0,1
2016,5,29,2,27.68,0.0,1
2016,5,29,3,30.28,0.0,1
2016,5,29,4,34.77,0.0,1
2016,5,29,5,39.82,0.0,1
2016,5,29,6,46.66,0.0,1
2016,5,29,7,46.65,0.0,1
2016,5,29,8,46.91,0.0,1
2016,5,29,9,46.4,0.0,1
2016,5,29,10,44.83,0.0,1
2016,5,29,11,44.82,0.0,1
